Station ID,Address,Charger Type,Station Operator,Charging Capacity (kW),Cost (USD/kWh),Distance to City (km),Parking Spots,Reviews (Rating),Usage Stats (avg users/day),High_Utilization,Utilization_Probability,Priority_Tier
EVS02070,"5465 Mexico City Ave, Mexico City",AC Level 2,ChargePoint,50,0.29,0.86,10,3.5,24,0,0.4593,LOW
EVS04574,"6714 Los Angeles Ave, Los Angeles",DC Fast Charger,Greenlots,350,0.37,1.87,3,3.9,70,1,0.4593,LOW
EVS02920,"1838 Los Angeles Ave, Los Angeles",AC Level 1,ChargePoint,350,0.32,3.35,7,3.8,57,1,0.4593,LOW
EVS03068,"6006 Chicago Ave, Chicago",AC Level 1,ChargePoint,50,0.41,5.25,6,3.5,37,0,0.4593,LOW
EVS04788,"9414 Mumbai Ave, Mumbai",AC Level 1,ChargePoint,350,0.47,16.4,5,3.3,94,1,0.4593,LOW
EVS02150,"8387 Sydney Ave, Sydney",AC Level 1,EVgo,50,0.44,2.45,9,4.4,92,1,0.4593,LOW
EVS00624,"5280 Los Angeles Ave, Los Angeles",AC Level 2,EVgo,150,0.45,5.81,1,3.4,16,0,0.4592,LOW
EVS02162,"1210 Sydney Ave, Sydney",AC Level 2,Greenlots,22,0.49,0.68,1,4.0,92,1,0.4592,LOW
EVS03235,"3244 Berlin Ave, Berlin",AC Level 2,Tesla,350,0.41,4.65,9,4.6,39,0,0.4592,LOW
EVS03754,"127 Seoul Ave, Seoul",DC Fast Charger,EVgo,150,0.33,2.13,10,3.9,16,0,0.4592,LOW
EVS03543,"1830 Dubai Ave, Dubai",AC Level 2,Ionity,350,0.43,12.31,9,3.9,67,1,0.4592,LOW
EVS03009,"944 Berlin Ave, Berlin",AC Level 2,Greenlots,50,0.48,8.08,10,4.2,20,0,0.4592,LOW
EVS01004,"876 Berlin Ave, Berlin",AC Level 2,EVgo,22,0.4,2.69,10,4.1,99,1,0.4592,LOW
EVS02800,"4265 Beijing Ave, Beijing",AC Level 2,EVgo,150,0.38,3.56,8,3.9,95,1,0.4591,LOW
EVS01363,"6836 Bangkok Ave, Bangkok",AC Level 1,Tesla,350,0.48,14.05,3,3.4,65,1,0.4591,LOW
EVS04450,"4663 Beijing Ave, Beijing",DC Fast Charger,Greenlots,350,0.48,7.63,2,4.0,32,0,0.459,LOW
EVS01333,"25 São Paulo Ave, São Paulo",DC Fast Charger,Greenlots,350,0.46,15.24,9,3.8,16,0,0.459,LOW
EVS03835,"6867 Chicago Ave, Chicago",AC Level 2,Ionity,350,0.4,2.33,5,4.3,13,0,0.4589,LOW
EVS04541,"7039 Random Rd, City 480, Country",AC Level 1,Ionity,150,0.49,5.21,9,4.7,38,0,0.4589,LOW
EVS03401,"7565 Random Rd, City 498, Country",DC Fast Charger,Greenlots,350,0.38,12.41,5,3.0,16,0,0.4587,LOW
EVS00870,"4370 Mumbai Ave, Mumbai",DC Fast Charger,Tesla,350,0.34,9.85,7,3.2,33,0,0.4587,LOW
EVS00411,"7743 Random Rd, City 364, Country",DC Fast Charger,EVgo,350,0.37,3.37,3,3.7,19,0,0.4587,LOW
EVS03948,"7755 Mexico City Ave, Mexico City",AC Level 2,Ionity,150,0.4,9.12,7,3.3,78,1,0.4587,LOW
EVS01870,"6835 Los Angeles Ave, Los Angeles",AC Level 2,Greenlots,22,0.41,2.02,2,3.3,30,0,0.4587,LOW
EVS00081,"7612 Random Rd, City 96, Country",AC Level 2,EVgo,350,0.35,5.63,10,4.1,91,1,0.4587,LOW
EVS03531,"5851 Random Rd, City 458, Country",DC Fast Charger,Tesla,150,0.48,2.32,7,4.7,16,0,0.4587,LOW
EVS01563,"9497 Seoul Ave, Seoul",AC Level 2,Ionity,22,0.4,5.88,9,3.6,96,1,0.4587,LOW
EVS01692,"8295 Dubai Ave, Dubai",AC Level 1,Greenlots,350,0.26,1.15,5,3.3,81,1,0.4587,LOW
EVS03280,"4797 São Paulo Ave, São Paulo",DC Fast Charger,Greenlots,350,0.29,1.02,2,3.2,20,0,0.4586,LOW
EVS02007,"1925 Berlin Ave, Berlin",DC Fast Charger,Tesla,22,0.42,9.02,9,3.4,93,1,0.4585,LOW
EVS01246,"2333 Beijing Ave, Beijing",DC Fast Charger,Ionity,150,0.44,2.05,7,4.4,13,0,0.4585,LOW
EVS01419,"818 Bangkok Ave, Bangkok",AC Level 1,EVgo,22,0.34,4.93,8,3.1,36,0,0.4585,LOW
EVS02527,"5025 Moscow Ave, Moscow",AC Level 1,EVgo,50,0.42,2.12,7,4.0,36,0,0.4584,LOW
EVS02723,"571 Mexico City Ave, Mexico City",DC Fast Charger,Tesla,22,0.33,4.34,9,3.2,12,0,0.4584,LOW
EVS04462,"9507 Sydney Ave, Sydney",AC Level 2,ChargePoint,350,0.5,15.89,8,3.9,58,1,0.4584,LOW
EVS03929,"9501 Sydney Ave, Sydney",AC Level 1,EVgo,350,0.3,2.24,6,3.6,98,1,0.4584,LOW
EVS03506,"9524 Beijing Ave, Beijing",AC Level 1,Ionity,150,0.43,5.01,8,4.1,53,0,0.4584,LOW
EVS01913,"9666 Sydney Ave, Sydney",AC Level 2,EVgo,350,0.42,1.25,8,4.9,90,1,0.4584,LOW
EVS02656,"720 Seoul Ave, Seoul",AC Level 1,Greenlots,350,0.36,9.31,7,3.4,25,0,0.4584,LOW
EVS02229,"659 Seoul Ave, Seoul",AC Level 1,Tesla,350,0.47,6.42,1,3.9,93,1,0.4583,LOW
EVS01391,"9886 Random Rd, City 220, Country",AC Level 2,Ionity,150,0.39,1.97,1,3.3,88,1,0.4583,LOW
EVS01654,"8426 Bangkok Ave, Bangkok",AC Level 2,Greenlots,350,0.44,14.5,10,3.8,67,1,0.4583,LOW
EVS03559,"5639 Mumbai Ave, Mumbai",DC Fast Charger,Greenlots,350,0.45,15.81,8,3.5,30,0,0.4582,LOW
EVS00078,"8542 Sydney Ave, Sydney",AC Level 2,ChargePoint,350,0.34,8.41,5,3.1,100,1,0.4582,LOW
EVS03549,"2405 Beijing Ave, Beijing",AC Level 1,Tesla,350,0.47,7.84,5,4.2,14,0,0.4582,LOW
EVS03348,"8114 Berlin Ave, Berlin",AC Level 1,EVgo,350,0.42,4.71,8,4.5,15,0,0.4582,LOW
EVS01264,"9368 Beijing Ave, Beijing",AC Level 2,ChargePoint,350,0.34,2.43,7,4.0,13,0,0.4582,LOW
EVS01580,"9864 São Paulo Ave, São Paulo",AC Level 1,Ionity,350,0.28,4.52,8,3.4,24,0,0.4581,LOW
EVS03188,"490 Cape Town Ave, Cape Town",AC Level 2,Greenlots,22,0.41,10.75,9,3.1,87,1,0.4581,LOW
EVS01461,"7891 Random Rd, City 87, Country",AC Level 1,Greenlots,350,0.33,10.12,10,3.4,82,1,0.458,LOW
EVS04043,"3321 San Francisco Ave, San Francisco",AC Level 2,EVgo,150,0.45,3.73,3,3.8,70,1,0.458,LOW
EVS03316,"3151 Sydney Ave, Sydney",AC Level 1,EVgo,50,0.4,7.45,6,3.1,76,1,0.458,LOW
EVS03944,"4600 San Francisco Ave, San Francisco",DC Fast Charger,Tesla,22,0.48,7.67,3,3.3,40,0,0.4579,LOW
EVS02273,"4298 San Francisco Ave, San Francisco",AC Level 1,EVgo,150,0.38,6.42,7,3.4,54,0,0.4579,LOW
EVS02233,"1112 Bangkok Ave, Bangkok",AC Level 1,EVgo,150,0.44,7.72,5,3.5,59,1,0.4579,LOW
EVS04309,"5821 Mumbai Ave, Mumbai",AC Level 2,Greenlots,50,0.29,1.93,10,3.3,99,1,0.4578,LOW
EVS01872,"1527 Sydney Ave, Sydney",DC Fast Charger,EVgo,150,0.43,11.13,9,3.5,92,1,0.4578,LOW
EVS01046,"2931 Bangkok Ave, Bangkok",AC Level 2,Ionity,350,0.32,5.59,9,3.7,53,0,0.4578,LOW
EVS02909,"4260 San Francisco Ave, San Francisco",AC Level 1,EVgo,22,0.44,4.45,7,3.8,56,0,0.4578,LOW
EVS01329,"7097 Sydney Ave, Sydney",AC Level 1,Greenlots,50,0.49,3.52,9,4.6,71,1,0.4578,LOW
EVS04476,"8394 San Francisco Ave, San Francisco",DC Fast Charger,EVgo,150,0.32,4.16,9,3.4,15,0,0.4578,LOW
EVS04670,"7492 Mexico City Ave, Mexico City",DC Fast Charger,Ionity,22,0.48,10.86,7,3.4,48,0,0.4578,LOW
EVS00679,"2474 Bangkok Ave, Bangkok",AC Level 1,Greenlots,50,0.46,6.73,3,3.3,95,1,0.4578,LOW
EVS00882,"87 São Paulo Ave, São Paulo",AC Level 2,Tesla,22,0.38,1.46,10,4.0,61,1,0.4577,LOW
EVS00534,"6487 San Francisco Ave, San Francisco",DC Fast Charger,EVgo,150,0.41,4.15,2,3.3,60,1,0.4577,LOW
EVS02485,"4909 Bangkok Ave, Bangkok",DC Fast Charger,ChargePoint,150,0.41,5.77,7,3.7,28,0,0.4577,LOW
EVS00455,"9807 Cape Town Ave, Cape Town",DC Fast Charger,Ionity,50,0.44,5.24,9,4.0,29,0,0.4577,LOW
EVS04994,"8954 Bangkok Ave, Bangkok",DC Fast Charger,ChargePoint,350,0.39,6.34,5,3.7,28,0,0.4576,LOW
EVS04214,"8152 San Francisco Ave, San Francisco",AC Level 2,Ionity,22,0.47,9.92,6,3.3,50,0,0.4576,LOW
EVS03422,"3322 Los Angeles Ave, Los Angeles",AC Level 2,Tesla,350,0.44,9.46,2,3.4,25,0,0.4576,LOW
EVS01465,"9373 Bangkok Ave, Bangkok",AC Level 2,ChargePoint,50,0.46,12.88,9,3.3,96,1,0.4576,LOW
EVS00963,"4590 Seoul Ave, Seoul",AC Level 2,EVgo,150,0.34,0.59,6,3.6,86,1,0.4576,LOW
EVS00396,"5448 São Paulo Ave, São Paulo",AC Level 1,ChargePoint,50,0.31,1.14,8,3.3,84,1,0.4576,LOW
EVS02436,"4898 Bangkok Ave, Bangkok",DC Fast Charger,ChargePoint,350,0.39,12.51,5,3.0,41,0,0.4575,LOW
EVS04928,"9570 Chicago Ave, Chicago",AC Level 1,Tesla,350,0.45,11.88,2,3.2,72,1,0.4575,LOW
EVS00613,"3090 Mumbai Ave, Mumbai",DC Fast Charger,Tesla,50,0.42,3.59,2,3.2,29,0,0.4575,LOW
EVS03653,"8199 Chicago Ave, Chicago",AC Level 2,EVgo,22,0.47,14.73,9,3.1,21,0,0.4574,LOW
EVS00020,"7288 Mexico City Ave, Mexico City",DC Fast Charger,Tesla,350,0.25,0.73,5,3.2,12,0,0.4574,LOW
EVS02760,"1982 Toronto Ave, Toronto",AC Level 2,EVgo,150,0.42,4.11,10,4.3,62,1,0.4574,LOW
EVS02934,"7935 Beijing Ave, Beijing",DC Fast Charger,Ionity,22,0.42,4.76,8,3.7,98,1,0.4574,LOW
EVS03418,"1412 Moscow Ave, Moscow",DC Fast Charger,Ionity,50,0.41,2.23,10,4.2,10,0,0.4574,LOW
EVS01036,"9976 Beijing Ave, Beijing",DC Fast Charger,ChargePoint,350,0.49,3.39,4,4.7,82,1,0.4574,LOW
EVS01747,"6579 São Paulo Ave, São Paulo",DC Fast Charger,Greenlots,50,0.41,10.84,8,3.0,37,0,0.4574,LOW
EVS04011,"2927 Random Rd, City 211, Country",DC Fast Charger,Greenlots,150,0.33,1.53,6,3.4,45,0,0.4573,LOW
EVS03819,"8379 Berlin Ave, Berlin",DC Fast Charger,Tesla,350,0.26,4.64,9,3.3,24,0,0.4573,LOW
EVS04708,"9922 Moscow Ave, Moscow",AC Level 1,Greenlots,50,0.45,12.6,7,3.0,11,0,0.4572,LOW
EVS02772,"9315 Seoul Ave, Seoul",AC Level 1,Greenlots,50,0.36,2.91,9,3.6,95,1,0.4572,LOW
EVS03320,"7881 Mumbai Ave, Mumbai",AC Level 2,Greenlots,350,0.31,2.8,9,3.9,84,1,0.4572,LOW
EVS04520,"1199 San Francisco Ave, San Francisco",DC Fast Charger,EVgo,350,0.38,10.77,5,3.1,98,1,0.4572,LOW
EVS02109,"6298 Chicago Ave, Chicago",DC Fast Charger,Greenlots,150,0.32,3.7,8,3.3,63,1,0.4571,LOW
EVS02461,"933 Random Rd, City 384, Country",AC Level 2,Ionity,350,0.43,14.74,8,3.4,11,0,0.4571,LOW
EVS01396,"6526 Dubai Ave, Dubai",AC Level 2,Greenlots,50,0.5,15.36,8,3.2,23,0,0.4571,LOW
EVS00409,"6068 Chicago Ave, Chicago",AC Level 2,Ionity,22,0.36,1.99,7,3.4,52,0,0.4571,LOW
EVS00803,"218 Toronto Ave, Toronto",AC Level 1,ChargePoint,350,0.27,7.93,9,3.0,80,1,0.4571,LOW
EVS02940,"9131 Cape Town Ave, Cape Town",DC Fast Charger,ChargePoint,150,0.42,4.86,4,3.5,60,1,0.4571,LOW
EVS04637,"3300 Toronto Ave, Toronto",AC Level 1,Tesla,22,0.41,5.76,9,3.6,53,0,0.457,LOW
EVS02388,"5381 Chicago Ave, Chicago",AC Level 2,ChargePoint,50,0.48,5.24,4,3.7,57,1,0.457,LOW
EVS01503,"4495 Dubai Ave, Dubai",AC Level 1,Greenlots,150,0.35,4.4,5,3.1,49,0,0.4569,LOW
EVS02561,"6337 Random Rd, City 15, Country",AC Level 1,Greenlots,350,0.39,8.66,5,3.4,95,1,0.4569,LOW
EVS00953,"7109 San Francisco Ave, San Francisco",DC Fast Charger,Tesla,150,0.41,3.43,6,3.8,48,0,0.4568,LOW
EVS02389,"519 Bangkok Ave, Bangkok",AC Level 1,Tesla,22,0.42,6.1,7,3.4,69,1,0.4568,LOW
EVS04018,"4473 Beijing Ave, Beijing",AC Level 2,Greenlots,150,0.46,2.36,5,4.2,81,1,0.4568,LOW
EVS03870,"2659 Toronto Ave, Toronto",DC Fast Charger,Ionity,150,0.49,1.5,9,5.0,24,0,0.4568,LOW
EVS01378,"9920 Bangkok Ave, Bangkok",AC Level 2,Tesla,350,0.31,0.67,2,3.3,47,0,0.4568,LOW
EVS02178,"4514 Moscow Ave, Moscow",AC Level 2,Greenlots,150,0.44,1.22,1,3.7,51,0,0.4567,LOW
EVS00933,"7276 Mumbai Ave, Mumbai",AC Level 1,Tesla,22,0.5,10.41,10,3.9,30,0,0.4567,LOW
EVS02149,"3521 San Francisco Ave, San Francisco",AC Level 1,Ionity,150,0.49,13.21,4,3.1,79,1,0.4567,LOW
EVS02696,"3712 Cape Town Ave, Cape Town",DC Fast Charger,Tesla,350,0.31,6.52,6,3.1,71,1,0.4566,LOW
EVS00480,"2397 Chicago Ave, Chicago",AC Level 2,Ionity,350,0.34,4.94,5,3.4,89,1,0.4566,LOW
EVS02398,"7822 Dubai Ave, Dubai",AC Level 1,EVgo,350,0.44,8.93,8,4.1,21,0,0.4566,LOW
EVS01750,"3569 Berlin Ave, Berlin",DC Fast Charger,Greenlots,22,0.48,3.55,10,4.5,89,1,0.4565,LOW
EVS03002,"3477 Sydney Ave, Sydney",DC Fast Charger,ChargePoint,350,0.41,1.26,7,4.6,65,1,0.4565,LOW
EVS01666,"181 Sydney Ave, Sydney",AC Level 1,Tesla,22,0.48,7.11,4,3.4,86,1,0.4565,LOW
EVS02158,"9249 Sydney Ave, Sydney",DC Fast Charger,Greenlots,350,0.45,14.13,9,3.7,46,0,0.4563,LOW
EVS00283,"9864 Bangkok Ave, Bangkok",DC Fast Charger,Greenlots,50,0.46,6.03,3,3.3,96,1,0.4563,LOW
EVS00007,"1390 Moscow Ave, Moscow",AC Level 1,ChargePoint,350,0.4,2.68,4,4.0,89,1,0.4563,LOW
EVS04700,"5626 Dubai Ave, Dubai",AC Level 2,EVgo,350,0.45,6.67,1,3.6,30,0,0.4562,LOW
EVS04807,"9200 Seoul Ave, Seoul",AC Level 1,Tesla,150,0.31,2.39,7,3.2,89,1,0.4562,LOW
EVS01199,"8115 Cape Town Ave, Cape Town",AC Level 1,Tesla,22,0.48,14.04,10,3.3,69,1,0.4561,LOW
EVS01453,"2418 Los Angeles Ave, Los Angeles",DC Fast Charger,Tesla,150,0.38,2.11,2,3.2,90,1,0.456,LOW
EVS04196,"1576 Toronto Ave, Toronto",DC Fast Charger,ChargePoint,350,0.42,12.45,7,3.4,17,0,0.456,LOW
EVS00063,"2876 Chicago Ave, Chicago",DC Fast Charger,Greenlots,350,0.28,0.96,9,3.8,49,0,0.456,LOW
EVS00499,"8474 Mexico City Ave, Mexico City",DC Fast Charger,ChargePoint,22,0.39,3.11,10,3.8,86,1,0.456,LOW
EVS00140,"5698 Cape Town Ave, Cape Town",AC Level 2,Tesla,350,0.5,6.97,4,4.3,76,1,0.4559,LOW
EVS04477,"4221 Bangkok Ave, Bangkok",AC Level 1,Greenlots,350,0.43,12.83,5,3.2,81,1,0.4559,LOW
EVS00006,"1545 São Paulo Ave, São Paulo",AC Level 2,Ionity,350,0.22,2.02,9,3.2,39,0,0.4559,LOW
EVS04933,"9818 San Francisco Ave, San Francisco",DC Fast Charger,Ionity,150,0.43,0.81,6,4.2,16,0,0.4559,LOW
EVS01705,"2609 Sydney Ave, Sydney",AC Level 1,ChargePoint,150,0.46,14.98,9,3.2,41,0,0.4559,LOW
EVS02008,"5183 Los Angeles Ave, Los Angeles",AC Level 1,Greenlots,350,0.5,17.92,6,3.3,84,1,0.4558,LOW
EVS02660,"4546 San Francisco Ave, San Francisco",AC Level 1,ChargePoint,350,0.37,4.5,2,3.3,27,0,0.4558,LOW
EVS01639,"6464 Los Angeles Ave, Los Angeles",AC Level 2,EVgo,350,0.44,8.57,8,4.1,39,0,0.4558,LOW
EVS03974,"27 Berlin Ave, Berlin",DC Fast Charger,ChargePoint,350,0.46,15.49,9,3.6,48,0,0.4558,LOW
EVS04780,"5390 Moscow Ave, Moscow",AC Level 1,ChargePoint,350,0.41,16.24,8,3.0,53,0,0.4558,LOW
EVS03803,"8474 Dubai Ave, Dubai",AC Level 2,Ionity,350,0.23,1.03,10,3.5,56,0,0.4558,LOW
EVS01080,"1944 Berlin Ave, Berlin",AC Level 1,Greenlots,350,0.25,4.06,9,3.2,80,1,0.4557,LOW
EVS02849,"9052 Seoul Ave, Seoul",AC Level 2,EVgo,150,0.42,2.4,4,3.7,48,0,0.4557,LOW
EVS01068,"1719 Bangkok Ave, Bangkok",AC Level 1,Ionity,350,0.39,3.32,3,3.7,92,1,0.4557,LOW
EVS04403,"8874 Bangkok Ave, Bangkok",DC Fast Charger,Greenlots,50,0.47,2.58,1,3.5,16,0,0.4557,LOW
EVS01317,"8883 Mexico City Ave, Mexico City",DC Fast Charger,Ionity,150,0.49,0.96,9,5.0,16,0,0.4556,LOW
EVS03296,"9607 San Francisco Ave, San Francisco",AC Level 1,EVgo,350,0.31,6.17,7,3.2,61,1,0.4556,LOW
EVS01659,"2209 Seoul Ave, Seoul",AC Level 2,ChargePoint,150,0.41,6.36,6,3.4,95,1,0.4555,LOW
EVS02265,"8926 Sydney Ave, Sydney",AC Level 2,Greenlots,150,0.47,4.07,10,4.6,42,0,0.4555,LOW
EVS00305,"6078 Cape Town Ave, Cape Town",AC Level 2,Ionity,22,0.37,0.55,4,3.2,39,0,0.4554,LOW
EVS04161,"1176 Random Rd, City 316, Country",AC Level 2,Tesla,350,0.39,8.69,4,3.2,63,1,0.4554,LOW
EVS01352,"4076 Seoul Ave, Seoul",AC Level 2,ChargePoint,22,0.41,1.89,6,3.6,98,1,0.4554,LOW
EVS02075,"883 Mumbai Ave, Mumbai",AC Level 1,Ionity,50,0.47,4.21,1,3.3,77,1,0.4554,LOW
EVS02865,"3543 Toronto Ave, Toronto",AC Level 2,EVgo,150,0.41,4.04,3,3.3,81,1,0.4553,LOW
EVS00628,"3345 São Paulo Ave, São Paulo",AC Level 2,Tesla,22,0.43,8.74,7,3.1,18,0,0.4552,LOW
EVS02651,"8904 Random Rd, City 90, Country",DC Fast Charger,Ionity,50,0.43,2.45,9,4.1,20,0,0.4552,LOW
EVS00814,"6424 Cape Town Ave, Cape Town",AC Level 2,ChargePoint,150,0.42,7.95,7,3.4,52,0,0.4552,LOW
EVS00769,"9100 Mexico City Ave, Mexico City",AC Level 2,ChargePoint,22,0.41,1.03,7,3.8,34,0,0.4552,LOW
EVS01098,"5131 Bangkok Ave, Bangkok",AC Level 2,Tesla,22,0.41,1.46,10,4.1,20,0,0.4551,LOW
EVS02236,"9385 Dubai Ave, Dubai",AC Level 2,Tesla,150,0.46,0.96,7,4.5,53,0,0.4551,LOW
EVS04289,"7333 Moscow Ave, Moscow",AC Level 2,EVgo,50,0.42,7.49,6,3.1,20,0,0.4551,LOW
EVS03432,"3409 Beijing Ave, Beijing",AC Level 1,Tesla,22,0.34,1.33,7,3.2,92,1,0.455,LOW
EVS00647,"2728 Mumbai Ave, Mumbai",AC Level 2,Greenlots,50,0.44,0.99,7,4.1,98,1,0.455,LOW
EVS04310,"8150 Mumbai Ave, Mumbai",AC Level 2,Tesla,50,0.43,5.19,4,3.2,77,1,0.455,LOW
EVS01768,"4069 Mexico City Ave, Mexico City",AC Level 2,Greenlots,50,0.4,3.05,4,3.2,44,0,0.455,LOW
EVS01686,"2846 Beijing Ave, Beijing",DC Fast Charger,Ionity,350,0.38,11.02,8,3.3,29,0,0.455,LOW
EVS00694,"2481 Moscow Ave, Moscow",AC Level 2,Ionity,150,0.42,5.47,3,3.2,49,0,0.455,LOW
EVS00282,"8217 Moscow Ave, Moscow",AC Level 2,EVgo,350,0.5,13.15,7,3.9,91,1,0.4549,LOW
EVS01310,"2608 Toronto Ave, Toronto",AC Level 1,EVgo,350,0.46,10.88,5,3.6,33,0,0.4549,LOW
EVS04784,"4188 Toronto Ave, Toronto",DC Fast Charger,Ionity,350,0.38,5.87,4,3.4,86,1,0.4547,LOW
EVS02437,"1871 Moscow Ave, Moscow",AC Level 2,Greenlots,150,0.43,6.65,7,3.6,73,1,0.4547,LOW
EVS01017,"1452 Los Angeles Ave, Los Angeles",AC Level 1,ChargePoint,50,0.42,6.82,9,3.5,59,1,0.4546,LOW
EVS04838,"5967 Mexico City Ave, Mexico City",AC Level 1,Ionity,50,0.44,2.68,8,4.0,23,0,0.4545,LOW
EVS00452,"2066 Seoul Ave, Seoul",AC Level 1,EVgo,150,0.46,6.59,5,3.6,19,0,0.4545,LOW
EVS00576,"5373 Sydney Ave, Sydney",AC Level 1,Greenlots,22,0.42,5.39,10,3.7,37,0,0.4544,LOW
EVS03949,"4807 Moscow Ave, Moscow",AC Level 2,Greenlots,350,0.36,0.56,3,3.7,24,0,0.4544,LOW
EVS01144,"8473 Chicago Ave, Chicago",DC Fast Charger,Ionity,50,0.4,0.93,10,4.1,12,0,0.4543,LOW
EVS02225,"1621 San Francisco Ave, San Francisco",DC Fast Charger,ChargePoint,350,0.42,11.76,8,3.5,74,1,0.4543,LOW
EVS04054,"8484 Seoul Ave, Seoul",AC Level 1,Greenlots,50,0.44,7.02,8,3.5,41,0,0.4543,LOW
EVS00273,"9302 Mexico City Ave, Mexico City",AC Level 2,EVgo,22,0.45,9.92,9,3.3,74,1,0.4541,LOW
EVS01198,"175 Moscow Ave, Moscow",DC Fast Charger,EVgo,150,0.43,5.78,3,3.2,58,1,0.4541,LOW
EVS03175,"9775 Sydney Ave, Sydney",DC Fast Charger,EVgo,350,0.37,11.97,10,3.3,20,0,0.4541,LOW
EVS02866,"5648 Bangkok Ave, Bangkok",AC Level 2,Greenlots,150,0.41,11.32,8,3.0,19,0,0.4541,LOW
EVS00053,"4130 Moscow Ave, Moscow",AC Level 2,Greenlots,22,0.49,3.09,4,3.8,79,1,0.4541,LOW
EVS02746,"9738 Los Angeles Ave, Los Angeles",DC Fast Charger,EVgo,150,0.45,1.53,1,3.6,67,1,0.4541,LOW
EVS01899,"6760 São Paulo Ave, São Paulo",DC Fast Charger,Greenlots,350,0.48,4.62,4,4.3,96,1,0.454,LOW
EVS04396,"7961 Los Angeles Ave, Los Angeles",AC Level 2,ChargePoint,22,0.44,7.68,5,3.0,12,0,0.454,LOW
EVS03184,"5153 Dubai Ave, Dubai",DC Fast Charger,Tesla,150,0.45,2.82,10,4.5,43,0,0.454,LOW
EVS04819,"701 Mumbai Ave, Mumbai",AC Level 2,Greenlots,350,0.35,3.98,2,3.1,82,1,0.454,LOW
EVS01884,"8969 Berlin Ave, Berlin",AC Level 2,Greenlots,150,0.45,10.83,10,3.6,12,0,0.454,LOW
EVS03341,"9662 Random Rd, City 64, Country",DC Fast Charger,EVgo,22,0.46,6.97,9,3.7,49,0,0.4539,LOW
EVS00145,"3962 Moscow Ave, Moscow",AC Level 1,Greenlots,350,0.5,10.27,9,4.4,34,0,0.4539,LOW
EVS00406,"846 Moscow Ave, Moscow",AC Level 1,Tesla,22,0.41,9.77,10,3.1,86,1,0.4539,LOW
EVS02451,"3175 Random Rd, City 88, Country",AC Level 1,Ionity,350,0.35,5.97,10,3.8,18,0,0.4539,LOW
EVS03705,"1448 Bangkok Ave, Bangkok",AC Level 2,Greenlots,350,0.48,19.38,8,3.1,49,0,0.4538,LOW
EVS02501,"606 Random Rd, City 363, Country",AC Level 2,EVgo,50,0.47,3.54,8,4.1,31,0,0.4537,LOW
EVS02164,"7033 Beijing Ave, Beijing",AC Level 2,ChargePoint,50,0.42,1.31,5,3.6,59,1,0.4537,LOW
EVS03701,"8592 Random Rd, City 405, Country",AC Level 2,ChargePoint,22,0.36,3.43,10,3.4,38,0,0.4537,LOW
EVS03415,"5486 Seoul Ave, Seoul",AC Level 1,Greenlots,50,0.47,9.9,9,3.5,42,0,0.4536,LOW
EVS01879,"2410 São Paulo Ave, São Paulo",DC Fast Charger,Ionity,350,0.41,1.2,10,4.8,89,1,0.4536,LOW
EVS01963,"1167 Mexico City Ave, Mexico City",AC Level 1,Greenlots,150,0.46,3.18,3,3.7,80,1,0.4536,LOW
EVS01001,"8354 Random Rd, City 493, Country",AC Level 2,EVgo,150,0.28,2.07,10,3.2,30,0,0.4535,LOW
EVS04066,"4803 Dubai Ave, Dubai",DC Fast Charger,ChargePoint,22,0.46,0.66,4,3.8,11,0,0.4535,LOW
EVS01857,"5068 Berlin Ave, Berlin",AC Level 2,Greenlots,350,0.41,13.26,8,3.2,51,0,0.4533,LOW
EVS01113,"3929 Berlin Ave, Berlin",AC Level 2,ChargePoint,350,0.46,13.82,6,3.3,77,1,0.4533,LOW
EVS01487,"7124 Toronto Ave, Toronto",DC Fast Charger,Ionity,22,0.32,2.0,9,3.1,13,0,0.4532,LOW
EVS03321,"4918 Random Rd, City 340, Country",AC Level 1,Ionity,350,0.48,9.54,4,3.7,29,0,0.4531,LOW
EVS01234,"1231 Sydney Ave, Sydney",AC Level 1,Tesla,150,0.5,16.5,9,3.2,92,1,0.4531,LOW
EVS02255,"4068 Seoul Ave, Seoul",AC Level 1,ChargePoint,350,0.39,5.33,7,3.8,59,1,0.4531,LOW
EVS01115,"1225 Seoul Ave, Seoul",AC Level 2,Tesla,50,0.47,8.57,8,3.5,40,0,0.453,LOW
EVS01167,"1049 Seoul Ave, Seoul",DC Fast Charger,Greenlots,150,0.42,1.85,9,4.2,22,0,0.453,LOW
EVS04568,"700 Moscow Ave, Moscow",AC Level 2,ChargePoint,350,0.34,1.26,10,4.2,13,0,0.453,LOW
EVS04427,"4861 Cape Town Ave, Cape Town",DC Fast Charger,Ionity,350,0.35,0.9,9,4.2,87,1,0.4529,LOW
EVS04509,"8626 Sydney Ave, Sydney",AC Level 2,Ionity,150,0.49,3.06,2,3.8,92,1,0.4529,LOW
EVS00067,"5052 Seoul Ave, Seoul",AC Level 2,Greenlots,150,0.45,8.37,3,3.0,20,0,0.4528,LOW
EVS01554,"1093 Seoul Ave, Seoul",DC Fast Charger,Ionity,150,0.39,6.16,5,3.0,13,0,0.4528,LOW
EVS03180,"4637 Mumbai Ave, Mumbai",DC Fast Charger,ChargePoint,350,0.45,10.5,2,3.1,12,0,0.4528,LOW
